,x1,x2
275,-2.2556,0.77459
304,-0.18505,-2.6266
119,-1.0279,2.6317
151,-2.3281,-0.076946
464,0.15683,0.86474
114,-2.1021,-0.19472
308,1.283,4.4013
83,-0.28005,1.8161
162,0.40981,4.8018
124,0.054475,5.4869
290,-0.67376,2.4368
469,-1.7768,2.389
154,0.59755,3.0033
264,-0.8368,8.0879
472,-4.344,4.9828
494,-2.4357,-0.044558
307,0.43892,3.3548
284,-0.9625,1.3529
174,-1.0349,0.64657
237,-0.018997,2.8821
224,-1.1342,3.7959
62,0.070628,5.526
24,-1.5699,2.9704
15,-1.7598,-0.59249
331,-0.10061,-0.07091
421,-0.2573,-0.13065
188,-1.1223,1.2828
339,1.8073,-0.43669
240,0.091847,0.36079
117,-1.7092,-0.89732
317,-2.4263,-3.8639
443,-2.6379,0.56301
252,-2.6046,6.8694
251,-0.53061,1.5067
358,0.61759,9.2386
381,-0.39664,2.1498
235,-1.4967,0.81471
371,-3.7567,0.28404
399,-0.66239,0.99195
22,-0.1333,0.91029
23,-1.564,-1.449
486,-0.73721,5.9898
243,-2.1501,0.14961
169,1.713,7.3551
135,1.7819,2.5022
406,-1.6303,1.5754
261,-1.4112,4.1723
452,-0.4161,-0.33339
389,0.22228,-1.9218
312,0.35241,4.6752
86,-1.6991,0.83369
137,-1.0287,5.2592
448,-0.42131,-0.40707
321,-1.2067,5.4907
12,-1.7939,-0.45074
350,-2.3927,-3.3062
485,-2.8204,-2.1499
34,0.72758,3.5675
263,0.0692,4.9186
457,-1.3777,0.39484
451,-1.6417,1.2637
440,-2.6754,5.7336
482,-0.26556,1.0215
63,-1.6363,-1.4311
26,-1.3459,1.6538
33,-1.0785,1.0039
220,-2.7373,-2.4625
53,-0.7227,4.6621
405,0.78611,5.9701
27,-0.097798,1.0368
391,-0.37323,3.2217
460,-1.107,5.6727
125,-1.2495,0.78525
41,-1.9608,-1.9809
435,-1.0597,-0.99815
408,-1.3978,7.275
333,-0.0030842,2.7753
403,0.087675,-1.7932
95,-2.5534,-1.9989
81,-2.0554,-3.8967
231,-0.16111,7.3342
305,-2.428,0.14437
254,-4.1421,1.4112
459,0.027397,9.0559
222,0.8859,12.981
184,-2.1104,2.5367
165,-0.96753,3.363
78,-1.0048,-0.99895
439,0.047454,3.1383
219,-0.62091,-0.30411
146,1.6606,9.8145
54,-1.1711,4.9891
171,-1.8571,4.6231
393,-3.5405,-2.5148
112,-2.9494,0.63135
6,-3.9966,-0.664
32,-1.8139,6.2789
491,1.0387,8.8879
65,-2.083,3.3244
122,-0.077073,9.3223
330,0.87117,4.5659
318,-0.52736,0.74884
325,-2.5449,-0.58561
373,0.1321,9.6478
51,-2.8048,2.1184
7,-1.6857,-4.5975
268,0.93857,5.7879
478,0.3165,-2.3326
239,-2.6874,-4.3997
150,-1.1268,2.9494
429,-1.4413,1.8467
67,-0.22143,5.7666
306,-0.13364,6.3038
183,-1.4888,0.60809
281,0.076176,8.6166
344,-3.5288,2.638
258,-0.89444,1.0233
30,-4.3793,-2.3908
414,0.011285,3.6622
212,-3.9385,1.4495
11,0.82635,2.2685
66,-1.8032,1.5266
216,1.954,1.6491
82,3.1148,6.6406
181,-0.9045,1.2174
232,-0.44075,9.6749
293,-1.2097,1.0865
129,-1.2736,4.817
468,-0.68439,-2.1784
126,-0.017855,4.6461
492,-2.2701,0.6947
247,-1.9472,-3.0951
437,1.0671,0.76286
413,-1.583,2.021
55,-1.3258,4.6418
48,-0.63209,-0.62128
159,-2.9269,2.0359
285,-3.5826,3.323
79,-0.64158,-1.9949
75,-4.3046,4.5508
102,0.19582,5.6328
309,0.50693,5.787
207,-0.84315,2.9187
303,-0.22119,7.815
419,-2.4449,1.8622
279,-1.5893,-0.38468
383,-2.5872,-4.541
348,-1.245,2.2664
91,-1.7062,-2.3918
187,-2.1279,1.0944
458,0.036886,8.5988
386,0.16717,3.466
392,-0.7306,3.7807
324,-0.0021258,7.2256
157,0.63151,-1.8894
