,x1,x2,Class
152,425.78125,2078.125,1
153,488.28125,2023.4375,1
154,433.59375,2117.1875,1
155,339.84375,2281.25,1
156,425.78125,2109.375,1
157,421.875,2109.375,1
158,402.34375,2234.375,1
159,347.65625,2285.15625,1
160,421.875,2113.28125,1
161,281.25,1781.25,1
162,433.59375,2031.25,1
163,398.4375,2125.0,1
164,433.59375,2101.5625,1
165,371.09375,2269.53125,1
166,390.625,2250.0,1
167,421.875,2039.0625,1
168,386.71875,2125.0,1
169,320.3125,1363.28125,1
170,402.34375,1992.1875,1
171,437.5,2039.0625,1
172,410.15625,2027.34375,1
173,394.53125,2023.4375,1
174,437.5,2125.0,1
175,445.3125,2144.53125,1
176,296.875,2136.71875,1
177,402.34375,2242.1875,1
178,433.59375,2101.5625,1
179,445.3125,2050.78125,1
180,425.78125,2128.90625,1
181,468.75,2085.9375,1
182,425.78125,2289.0625,1
183,421.875,2054.6875,1
184,464.84375,1992.1875,1
185,429.6875,2136.71875,1
186,445.3125,2031.25,1
187,285.15625,2269.53125,1
188,437.5,2101.5625,1
189,460.9375,2066.40625,1
190,320.3125,2101.5625,1
191,414.0625,2156.25,1
192,429.6875,2023.4375,1
193,3.90625,343.75,1
194,359.375,2253.90625,1
195,417.96875,2128.90625,1
196,484.375,2082.03125,1
197,453.125,2074.21875,1
198,421.875,2054.6875,1
199,425.78125,2031.25,1
200,390.625,2203.125,1
201,406.25,2234.375,1
202,449.21875,2027.34375,1
203,394.53125,1941.40625,1
204,484.375,2042.96875,1
205,425.78125,1988.28125,1
206,398.4375,2246.09375,1
207,367.1875,2125.0,1
208,480.46875,2082.03125,1
209,351.5625,2281.25,1
210,480.46875,2089.84375,1
211,390.625,2250.0,1
212,468.75,2074.21875,1
213,429.6875,2078.125,1
214,468.75,2042.96875,1
215,429.6875,2019.53125,1
216,468.75,2085.9375,1
217,445.3125,2148.4375,1
218,492.1875,2101.5625,1
219,500.0,2070.3125,1
220,437.5,2140.625,1
221,472.65625,2027.34375,1
222,464.84375,2082.03125,1
223,425.78125,2121.09375,1
224,417.96875,2046.875,1
225,425.78125,2105.46875,1
226,476.5625,2078.125,1
227,433.59375,2042.96875,1
228,378.90625,2296.875,1
229,402.34375,1992.1875,1
230,472.65625,2027.34375,1
231,519.53125,2074.21875,1
232,503.90625,2050.78125,1
233,394.53125,2242.1875,1
234,375.0,2187.5,1
235,476.5625,2015.625,1
236,359.375,2101.5625,1
237,429.6875,2113.28125,1
238,421.875,2050.78125,1
239,398.4375,2234.375,1
240,363.28125,2238.28125,1
241,386.71875,2265.625,1
242,390.625,2082.03125,1
243,441.40625,2109.375,1
244,433.59375,2039.0625,1
245,476.5625,2074.21875,1
246,429.6875,2128.90625,1
247,386.71875,2289.0625,1
248,472.65625,2042.96875,1
249,414.0625,2132.8125,1
250,441.40625,2117.1875,1
251,421.875,2093.75,1
252,480.46875,2082.03125,1
253,500.0,2078.125,1
254,421.875,2136.71875,1
255,449.21875,2066.40625,1
256,390.625,2250.0,1
257,484.375,2082.03125,1
258,386.71875,2281.25,1
259,382.8125,2136.71875,1
260,468.75,2023.4375,1
261,417.96875,2042.96875,1
262,437.5,2042.96875,1
263,355.46875,2289.0625,1
264,375.0,2250.0,1
265,453.125,2062.5,1
266,421.875,2078.125,1
267,402.34375,2242.1875,1
268,398.4375,2242.1875,1
269,367.1875,2273.4375,1
270,433.59375,2066.40625,1
271,425.78125,2031.25,1
272,421.875,2035.15625,1
273,460.9375,2074.21875,1
274,425.78125,2039.0625,1
275,437.5,2058.59375,1
276,468.75,2089.84375,1
277,429.6875,2023.4375,1
278,433.59375,2132.8125,1
279,398.4375,2019.53125,1
280,437.5,2039.0625,1
281,437.5,2062.5,1
282,1675.78125,2125.0,1
283,421.875,2031.25,1
284,468.75,1980.46875,1
285,425.78125,2042.96875,1
286,433.59375,2062.5,1
287,460.9375,2023.4375,1
288,480.46875,2015.625,1
289,367.1875,2128.90625,1
290,460.9375,2019.53125,1
291,503.90625,1839.84375,1
292,414.0625,2097.65625,1
293,402.34375,2242.1875,1
294,402.34375,2046.875,1
295,468.75,2093.75,1
296,476.5625,2101.5625,1
297,390.625,2132.8125,1
298,464.84375,2039.0625,1
299,375.0,2101.5625,1
300,441.40625,2097.65625,1
301,496.09375,2097.65625,1
302,449.21875,2140.625,1
303,320.3125,2281.25,1
304,492.1875,2105.46875,1
305,464.84375,2070.3125,1
306,515.625,2070.3125,1
307,425.78125,1984.375,1
308,429.6875,2089.84375,1
309,507.8125,2074.21875,1
310,441.40625,2105.46875,1
311,355.46875,2281.25,1
312,445.3125,2046.875,1
313,460.9375,2105.46875,1
314,863.28125,2105.46875,1
315,453.125,2039.0625,1
316,437.5,2023.4375,1
317,417.96875,2050.78125,1
318,433.59375,2117.1875,1
319,386.71875,2281.25,1
320,394.53125,2226.5625,1
321,421.875,2085.9375,1
322,402.34375,2234.375,1
323,402.34375,2285.15625,1
324,449.21875,2109.375,1
325,324.21875,2269.53125,1
326,433.59375,2132.8125,1
327,429.6875,2019.53125,1
328,457.03125,2085.9375,1
329,433.59375,2035.15625,1
330,453.125,2050.78125,1
331,488.28125,2058.59375,1
332,406.25,2250.0,1
333,472.65625,2089.84375,1
334,417.96875,2023.4375,1
335,390.625,2246.09375,1
336,453.125,2015.625,1
337,421.875,2011.71875,1
338,410.15625,2144.53125,1
339,402.34375,2226.5625,1
340,496.09375,2097.65625,1
341,386.71875,2238.28125,1
342,390.625,2250.0,1
343,367.1875,2257.8125,1
344,429.6875,2074.21875,1
345,437.5,2070.3125,1
346,472.65625,2085.9375,1
347,414.0625,2082.03125,1
348,460.9375,2066.40625,1
349,402.34375,2093.75,1
350,464.84375,2023.4375,1
351,394.53125,2125.0,1
352,402.34375,2214.84375,1
353,421.875,2019.53125,1
354,433.59375,2121.09375,1
355,398.4375,2199.21875,1
356,312.5,2246.09375,1
357,429.6875,2121.09375,1
358,417.96875,2054.6875,1
359,472.65625,2031.25,1
360,421.875,2105.46875,1
361,390.625,2246.09375,1
362,476.5625,2085.9375,1
363,468.75,2039.0625,1
364,429.6875,1988.28125,1
365,382.8125,2238.28125,1
366,398.4375,2222.65625,1
367,425.78125,2101.5625,1
368,453.125,2109.375,1
369,355.46875,2136.71875,1
370,402.34375,2128.90625,1
371,285.15625,1886.71875,1
372,394.53125,2027.34375,1
373,429.6875,2136.71875,1
374,511.71875,2070.3125,1
375,394.53125,2250.0,1
376,449.21875,2000.0,1
377,429.6875,2082.03125,1
378,457.03125,2085.9375,1
379,382.8125,2207.03125,1
380,433.59375,953.125,1
381,421.875,2132.8125,1
382,464.84375,2027.34375,1
383,359.375,2203.125,1
384,410.15625,2085.9375,1
385,500.0,2082.03125,1
386,449.21875,1996.09375,1
387,437.5,2085.9375,1
388,281.25,2289.0625,1
389,414.0625,2023.4375,1
390,429.6875,2042.96875,1
391,394.53125,1996.09375,1
392,347.65625,2273.4375,1
393,414.0625,2089.84375,1
394,300.78125,2273.4375,1
395,417.96875,2019.53125,1
396,425.78125,2039.0625,1
397,390.625,2242.1875,1
398,421.875,2058.59375,1
399,476.5625,2089.84375,1
400,500.0,2101.5625,1
401,339.84375,2265.625,1
402,355.46875,2285.15625,1
403,398.4375,2203.125,1
404,390.625,2253.90625,1
405,421.875,2144.53125,1
406,472.65625,2078.125,1
407,449.21875,2046.875,1
408,406.25,2238.28125,1
409,406.25,1996.09375,1
410,472.65625,2074.21875,1
411,429.6875,1996.09375,1
412,406.25,2082.03125,1
413,480.46875,1980.46875,1
414,472.65625,2089.84375,1
415,445.3125,2042.96875,1
416,421.875,2058.59375,1
417,441.40625,2050.78125,1
418,437.5,2082.03125,1
419,429.6875,1992.1875,1
420,480.46875,2046.875,1
421,476.5625,2121.09375,1
422,457.03125,2089.84375,1
423,187.5,1363.28125,1
424,410.15625,2136.71875,1
425,460.9375,2070.3125,1
426,351.5625,2273.4375,1
427,355.46875,2289.0625,1
428,449.21875,2105.46875,1
429,429.6875,2019.53125,1
430,445.3125,2054.6875,1
431,398.4375,2132.8125,1
432,472.65625,2078.125,1
433,449.21875,2101.5625,1
434,496.09375,2089.84375,1
435,433.59375,2105.46875,1
436,433.59375,2097.65625,1
437,433.59375,2136.71875,1
438,378.90625,2132.8125,1
439,355.46875,2261.71875,1
440,500.0,2066.40625,1
441,445.3125,2039.0625,1
442,496.09375,2066.40625,1
443,441.40625,2117.1875,1
444,421.875,2054.6875,1
445,429.6875,2011.71875,1
446,476.5625,2089.84375,1
447,324.21875,2097.65625,1
448,390.625,2269.53125,1
449,503.90625,2066.40625,1
450,457.03125,2097.65625,1
451,476.5625,2093.75,1
452,425.78125,2046.875,1
453,390.625,2246.09375,1
454,488.28125,2062.5,1
455,417.96875,2039.0625,1
456,359.375,2269.53125,1
457,390.625,2261.71875,1
458,402.34375,2140.625,1
459,429.6875,2136.71875,1
460,390.625,2253.90625,1
461,398.4375,2265.625,1
462,457.03125,2074.21875,1
463,398.4375,1984.375,1
464,511.71875,2093.75,1
465,500.0,2058.59375,1
466,480.46875,2089.84375,1
467,445.3125,2082.03125,1
468,449.21875,2066.40625,1
469,347.65625,2269.53125,1
470,371.09375,2261.71875,1
471,300.78125,2101.5625,1
472,375.0,2214.84375,1
473,394.53125,2140.625,1
474,476.5625,2042.96875,1
475,402.34375,2238.28125,1
476,429.6875,2167.96875,1
477,304.6875,1558.59375,1
478,386.71875,2210.9375,1
479,425.78125,2042.96875,1
480,468.75,2117.1875,1
481,429.6875,2003.90625,1
482,394.53125,2207.03125,1
483,417.96875,2058.59375,1
484,425.78125,2039.0625,1
485,406.25,1925.78125,1
486,441.40625,2011.71875,1
487,429.6875,1960.9375,1
488,445.3125,2097.65625,1
489,441.40625,2101.5625,1
490,417.96875,2070.3125,1
491,449.21875,2113.28125,1
492,347.65625,2105.46875,1
493,449.21875,2058.59375,1
494,406.25,2250.0,1
495,425.78125,2035.15625,1
496,515.625,2015.625,1
497,417.96875,2015.625,1
498,394.53125,2238.28125,1
499,488.28125,2093.75,1
500,398.4375,2242.1875,1
501,429.6875,2046.875,1
502,437.5,2011.71875,1
503,402.34375,2191.40625,1
504,457.03125,2078.125,1
505,375.0,2214.84375,1
506,390.625,2242.1875,1
507,433.59375,2046.875,1
508,367.1875,1933.59375,1
509,359.375,2246.09375,1
510,515.625,2066.40625,1
511,480.46875,2089.84375,1
512,398.4375,2214.84375,1
513,410.15625,1910.15625,1
514,398.4375,2199.21875,1
515,464.84375,2117.1875,1
516,410.15625,1988.28125,1
517,460.9375,2113.28125,1
518,351.5625,2292.96875,1
519,347.65625,2265.625,1
520,445.3125,2066.40625,1
521,371.09375,1968.75,1
522,472.65625,2015.625,1
523,445.3125,2113.28125,1
524,375.0,2210.9375,1
525,417.96875,2132.8125,1
526,488.28125,2062.5,1
527,421.875,2039.0625,1
528,289.0625,1972.65625,1
529,437.5,2128.90625,1
530,398.4375,2253.90625,1
531,394.53125,2195.3125,1
532,417.96875,2027.34375,1
533,449.21875,2011.71875,1
534,332.03125,2101.5625,1
535,453.125,2007.8125,1
536,421.875,1996.09375,1
537,425.78125,2015.625,1
538,460.9375,2019.53125,1
539,425.78125,1957.03125,1
540,441.40625,2023.4375,1
541,371.09375,2011.71875,1
542,484.375,2042.96875,1
543,402.34375,2253.90625,1
544,3.90625,347.65625,1
545,429.6875,2042.96875,1
546,367.1875,2183.59375,1
547,425.78125,2015.625,1
548,355.46875,2292.96875,1
549,468.75,2082.03125,1
550,398.4375,2253.90625,1
551,417.96875,2042.96875,1
552,464.84375,2085.9375,1
553,414.0625,2050.78125,1
554,386.71875,1984.375,1
555,433.59375,2042.96875,1
556,445.3125,2000.0,1
557,488.28125,2101.5625,1
558,410.15625,789.0625,1
559,355.46875,2273.4375,1
560,425.78125,2046.875,1
561,433.59375,2292.96875,1
562,402.34375,2246.09375,1
563,429.6875,2132.8125,1
564,476.5625,2042.96875,1
565,394.53125,2144.53125,1
566,441.40625,2093.75,1
567,414.0625,2031.25,1
568,441.40625,2097.65625,1
569,468.75,2078.125,1
570,449.21875,2109.375,1
571,390.625,1992.1875,1
572,339.84375,1910.15625,1
573,402.34375,2226.5625,1
574,488.28125,2062.5,1
575,429.6875,2117.1875,1
576,378.90625,1917.96875,1
577,425.78125,2246.09375,1
578,468.75,2027.34375,1
579,457.03125,2062.5,1
580,527.34375,2074.21875,1
581,414.0625,2152.34375,1
582,500.0,2105.46875,1
583,378.90625,2195.3125,1
584,425.78125,2128.90625,1
585,371.09375,2066.40625,1
586,398.4375,2257.8125,1
587,433.59375,2011.71875,1
588,472.65625,2019.53125,1
589,320.3125,2140.625,1
590,484.375,2117.1875,1
591,308.59375,2269.53125,1
592,453.125,2074.21875,1
593,375.0,2097.65625,1
594,441.40625,2085.9375,1
595,480.46875,2078.125,1
596,421.875,2023.4375,1
597,296.875,2250.0,1
598,472.65625,2117.1875,1
599,445.3125,2101.5625,1
600,445.3125,2089.84375,1
601,492.1875,2089.84375,1
602,449.21875,2058.59375,1
603,472.65625,2074.21875,1
604,433.59375,2054.6875,1
605,394.53125,2238.28125,1
606,457.03125,2042.96875,1
607,351.5625,2058.59375,1
608,449.21875,2062.5,1
609,492.1875,2097.65625,1
610,425.78125,2039.0625,1
611,437.5,2058.59375,1
612,472.65625,2074.21875,1
613,441.40625,2050.78125,1
614,375.0,2277.34375,1
615,449.21875,2042.96875,1
616,414.0625,2136.71875,1
617,441.40625,2050.78125,1
618,410.15625,2003.90625,1
619,464.84375,2121.09375,1
620,500.0,2105.46875,1
621,390.625,2246.09375,1
622,421.875,2039.0625,1
623,441.40625,2117.1875,1
624,449.21875,2042.96875,1
625,421.875,2058.59375,1
626,449.21875,2097.65625,1
627,425.78125,2023.4375,1
628,390.625,2234.375,1
629,425.78125,2003.90625,1
630,414.0625,2000.0,1
631,445.3125,2078.125,1
632,390.625,2253.90625,1
633,367.1875,2210.9375,1
634,390.625,2246.09375,1
635,406.25,2199.21875,1
636,441.40625,2039.0625,1
637,421.875,2046.875,1
638,406.25,2250.0,1
639,433.59375,2101.5625,1
640,324.21875,2093.75,1
641,472.65625,2078.125,1
642,394.53125,2128.90625,1
643,468.75,2093.75,1
644,394.53125,2250.0,1
645,390.625,2246.09375,1
646,406.25,2230.46875,1
647,410.15625,2085.9375,1
648,402.34375,2269.53125,1
649,433.59375,2113.28125,1
650,480.46875,2078.125,1
651,335.9375,2285.15625,1
652,421.875,2105.46875,1
653,394.53125,2246.09375,1
654,476.5625,2019.53125,1
655,503.90625,2070.3125,1
656,375.0,1992.1875,1
657,421.875,2015.625,1
658,429.6875,2046.875,1
659,417.96875,2019.53125,1
660,3.90625,375.0,1
661,437.5,2066.40625,1
662,410.15625,2144.53125,1
663,410.15625,2027.34375,1
664,480.46875,2015.625,1
665,417.96875,2054.6875,1
666,390.625,2199.21875,1
667,472.65625,2093.75,1
668,472.65625,2039.0625,1
669,468.75,2042.96875,1
670,441.40625,2109.375,1
671,433.59375,2039.0625,1
672,468.75,2082.03125,1
673,402.34375,1996.09375,1
674,484.375,2089.84375,1
675,449.21875,2113.28125,1
676,289.0625,2195.3125,1
677,382.8125,1992.1875,1
678,402.34375,2062.5,1
679,437.5,2000.0,1
680,296.875,2265.625,1
681,402.34375,2246.09375,1
682,500.0,1976.5625,1
683,390.625,2128.90625,1
684,464.84375,2082.03125,1
685,386.71875,2257.8125,1
686,441.40625,2085.9375,1
687,414.0625,1984.375,1
688,460.9375,2089.84375,1
689,425.78125,2144.53125,1
690,460.9375,2078.125,1
691,421.875,2003.90625,1
692,386.71875,2199.21875,1
693,386.71875,2246.09375,1
694,460.9375,2136.71875,1
695,425.78125,2035.15625,1
696,425.78125,2121.09375,1
697,261.71875,1898.4375,1
698,437.5,2089.84375,1
699,289.0625,2113.28125,1
700,449.21875,2074.21875,1
701,425.78125,1976.5625,1
702,382.8125,2136.71875,1
703,457.03125,2015.625,1
704,433.59375,2156.25,1
705,417.96875,2097.65625,1
706,394.53125,2140.625,1
707,457.03125,2070.3125,1
708,398.4375,2246.09375,1
709,414.0625,2035.15625,1
710,398.4375,2253.90625,1
711,449.21875,2105.46875,1
712,421.875,2035.15625,1
713,433.59375,2031.25,1
714,433.59375,2027.34375,1
715,429.6875,2128.90625,1
716,449.21875,2093.75,1
717,472.65625,2019.53125,1
718,468.75,2027.34375,1
719,406.25,2136.71875,1
720,425.78125,2023.4375,1
721,398.4375,2136.71875,1
722,507.8125,2085.9375,1
723,441.40625,2128.90625,1
724,390.625,2230.46875,1
725,417.96875,2023.4375,1
726,406.25,2238.28125,1
727,371.09375,1882.8125,1
728,441.40625,2042.96875,1
729,433.59375,2046.875,1
730,386.71875,2269.53125,1
731,406.25,2070.3125,1
732,402.34375,2125.0,1
733,390.625,2250.0,1
734,402.34375,2082.03125,1
735,433.59375,2132.8125,1
736,457.03125,2089.84375,1
737,429.6875,1957.03125,1
738,402.34375,2218.75,1
739,429.6875,2128.90625,1
740,367.1875,2203.125,1
741,492.1875,2101.5625,1
742,464.84375,2125.0,1
743,328.125,1863.28125,1
744,386.71875,2246.09375,1
745,363.28125,2210.9375,1
746,468.75,2082.03125,1
747,457.03125,2074.21875,1
748,402.34375,2238.28125,1
749,433.59375,2015.625,1
750,449.21875,2007.8125,1
751,394.53125,2265.625,1
752,476.5625,2023.4375,1
753,468.75,2089.84375,1
754,425.78125,1960.9375,1
755,421.875,2144.53125,1
756,398.4375,2242.1875,1
757,402.34375,1578.125,1
758,402.34375,2253.90625,1
759,312.5,1917.96875,1
760,437.5,2109.375,1
761,468.75,2085.9375,1
762,421.875,2109.375,1
763,484.375,2093.75,1
764,429.6875,2035.15625,1
765,414.0625,2050.78125,1
766,472.65625,2078.125,1
767,386.71875,2253.90625,1
768,433.59375,2078.125,1
769,390.625,2246.09375,1
770,460.9375,2000.0,1
771,402.34375,2085.9375,1
772,394.53125,2207.03125,1
773,453.125,2042.96875,1
774,437.5,2093.75,1
775,433.59375,2109.375,1
776,441.40625,2019.53125,1
777,425.78125,2132.8125,1
778,429.6875,2148.4375,1
779,328.125,1906.25,1
780,335.9375,2285.15625,1
781,394.53125,2132.8125,1
782,425.78125,2046.875,1
783,437.5,2089.84375,1
784,515.625,2070.3125,1
785,472.65625,2082.03125,1
786,398.4375,2250.0,1
787,484.375,2082.03125,1
788,355.46875,2292.96875,1
789,429.6875,2121.09375,1
790,378.90625,2148.4375,1
791,480.46875,2070.3125,1
792,394.53125,2250.0,1
793,402.34375,2230.46875,1
794,437.5,2125.0,1
795,500.0,2035.15625,1
796,417.96875,2085.9375,1
797,464.84375,2089.84375,1
798,511.71875,2093.75,1
799,394.53125,2070.3125,1
800,425.78125,2058.59375,1
801,429.6875,2128.90625,1
802,468.75,2066.40625,1
803,449.21875,2050.78125,1
804,402.34375,2246.09375,1
805,441.40625,2070.3125,1
806,449.21875,2058.59375,1
807,261.71875,2257.8125,1
808,414.0625,2058.59375,1
809,378.90625,2250.0,1
810,519.53125,2046.875,1
811,406.25,2253.90625,1
812,488.28125,2070.3125,1
813,355.46875,2253.90625,1
814,417.96875,2031.25,1
815,394.53125,2250.0,1
816,417.96875,2089.84375,1
817,390.625,2261.71875,1
818,472.65625,2085.9375,1
819,421.875,2042.96875,1
820,394.53125,2128.90625,1
821,398.4375,2257.8125,1
822,414.0625,2140.625,1
823,457.03125,2042.96875,1
824,433.59375,2066.40625,1
825,417.96875,2156.25,1
826,359.375,2070.3125,1
827,421.875,2121.09375,1
828,421.875,2054.6875,1
829,457.03125,2062.5,1
830,375.0,1914.0625,1
831,433.59375,2062.5,1
832,375.0,2035.15625,1
833,324.21875,2285.15625,1
834,417.96875,2000.0,1
835,402.34375,2128.90625,1
836,359.375,2257.8125,1
837,402.34375,2257.8125,1
838,394.53125,2234.375,1
839,375.0,2269.53125,1
840,363.28125,1917.96875,1
841,449.21875,2062.5,1
842,464.84375,2031.25,1
843,433.59375,2050.78125,1
844,398.4375,2250.0,1
845,429.6875,2062.5,1
846,429.6875,2007.8125,1
847,378.90625,2144.53125,1
848,425.78125,2031.25,1
849,1722.65625,2253.90625,1
850,386.71875,2222.65625,1
851,394.53125,2253.90625,1
852,414.0625,1941.40625,1
853,296.875,2132.8125,1
854,402.34375,2218.75,1
855,414.0625,2058.59375,1
856,371.09375,2207.03125,1
857,402.34375,2226.5625,1
858,453.125,2042.96875,1
859,464.84375,2062.5,1
860,433.59375,2121.09375,1
861,398.4375,2207.03125,1
862,375.0,2207.03125,1
863,433.59375,2023.4375,1
864,480.46875,2078.125,1
865,464.84375,2085.9375,1
866,433.59375,2019.53125,1
867,476.5625,2089.84375,1
868,359.375,2277.34375,1
869,425.78125,2019.53125,1
870,496.09375,2101.5625,1
871,367.1875,2195.3125,1
872,433.59375,2062.5,1
873,449.21875,2066.40625,1
874,476.5625,2089.84375,1
875,339.84375,2281.25,1
876,429.6875,2062.5,1
877,378.90625,2117.1875,1
878,437.5,2093.75,1
879,417.96875,2226.5625,1
880,511.71875,2085.9375,1
881,441.40625,2113.28125,1
882,398.4375,2035.15625,1
883,449.21875,2015.625,1
884,425.78125,2039.0625,1
885,394.53125,2218.75,1
886,468.75,2019.53125,1
887,425.78125,2031.25,1
888,429.6875,2121.09375,1
889,421.875,2039.0625,1
890,355.46875,2289.0625,1
891,355.46875,2035.15625,1
892,316.40625,1910.15625,1
893,417.96875,2019.53125,1
894,441.40625,2109.375,1
895,449.21875,2085.9375,1
896,433.59375,2148.4375,1
897,414.0625,742.1875,1
898,390.625,1945.3125,1
899,453.125,2066.40625,1
900,367.1875,1925.78125,1
901,355.46875,2203.125,1
902,425.78125,2105.46875,1
903,398.4375,2097.65625,1
904,363.28125,2253.90625,1
905,406.25,2097.65625,1
906,441.40625,2074.21875,1
907,507.8125,2070.3125,1
908,460.9375,2078.125,1
909,453.125,2105.46875,1
910,339.84375,2089.84375,1
911,417.96875,2078.125,1
912,394.53125,1988.28125,1
913,375.0,2144.53125,1
914,292.96875,1933.59375,1
915,484.375,1988.28125,1
916,480.46875,2019.53125,1
917,375.0,2152.34375,1
918,433.59375,2039.0625,1
919,437.5,2132.8125,1
920,375.0,2074.21875,1
921,390.625,2242.1875,1
922,367.1875,2101.5625,1
923,433.59375,2042.96875,1
924,476.5625,2125.0,1
925,500.0,2113.28125,1
926,449.21875,2082.03125,1
927,472.65625,2074.21875,1
928,441.40625,2113.28125,1
929,429.6875,2000.0,1
930,429.6875,2132.8125,1
931,460.9375,2097.65625,1
932,496.09375,2089.84375,1
933,464.84375,2082.03125,1
934,449.21875,2035.15625,1
935,378.90625,1976.5625,1
936,410.15625,2246.09375,1
937,464.84375,2054.6875,1
938,480.46875,2097.65625,1
939,425.78125,2023.4375,1
940,449.21875,2078.125,1
941,398.4375,2203.125,1
942,437.5,2054.6875,1
943,488.28125,2074.21875,1
944,417.96875,2039.0625,1
945,433.59375,2050.78125,1
946,488.28125,2003.90625,1
947,464.84375,2039.0625,1
948,480.46875,2097.65625,1
949,414.0625,2050.78125,1
950,488.28125,2042.96875,1
951,421.875,2007.8125,1
952,464.84375,2023.4375,1
953,421.875,2054.6875,1
954,312.5,2289.0625,1
955,441.40625,2121.09375,1
956,515.625,2089.84375,1
957,425.78125,2105.46875,1
958,433.59375,1996.09375,1
959,503.90625,2066.40625,1
960,390.625,2226.5625,1
961,433.59375,2078.125,1
