,x1,x2
895,515.625,2085.9375
1078,457.03125,2082.03125
1693,445.3125,2007.8125
2023,398.4375,2207.03125
112,378.90625,2238.28125
1237,429.6875,2089.84375
1823,445.3125,2125.0
1664,425.78125,2078.125
803,488.28125,2023.4375
1474,433.59375,2117.1875
2206,339.84375,2281.25
1218,425.78125,2109.375
829,421.875,2109.375
2145,402.34375,2234.375
1890,347.65625,2285.15625
1216,421.875,2113.28125
2192,281.25,1781.25
242,433.59375,2031.25
1724,398.4375,2125.0
1230,433.59375,2101.5625
2218,371.09375,2269.53125
2248,390.625,2250.0
258,421.875,2039.0625
1162,386.71875,2125.0
2178,320.3125,1363.28125
409,402.34375,1992.1875
248,437.5,2039.0625
1716,410.15625,2027.34375
208,394.53125,2023.4375
657,437.5,2125.0
1808,445.3125,2144.53125
1428,296.875,2136.71875
2114,402.34375,2242.1875
680,433.59375,2101.5625
1357,445.3125,2050.78125
645,425.78125,2128.90625
714,468.75,2085.9375
2169,425.78125,2289.0625
1867,421.875,2054.6875
613,464.84375,1992.1875
1469,429.6875,2136.71875
277,445.3125,2031.25
0,285.15625,2269.53125
1484,437.5,2101.5625
700,460.9375,2066.40625
504,320.3125,2101.5625
1461,414.0625,2156.25
445,429.6875,2023.4375
2068,3.90625,343.75
1917,359.375,2253.90625
1745,417.96875,2128.90625
1082,484.375,2082.03125
922,453.125,2074.21875
1626,421.875,2054.6875
185,425.78125,2031.25
2033,390.625,2203.125
2140,406.25,2234.375
443,449.21875,2027.34375
126,394.53125,1941.40625
1132,484.375,2042.96875
151,425.78125,1988.28125
72,398.4375,2246.09375
1726,367.1875,2125.0
1083,480.46875,2082.03125
1904,351.5625,2281.25
986,480.46875,2089.84375
2236,390.625,2250.0
764,468.75,2074.21875
1249,429.6875,2078.125
594,468.75,2042.96875
233,429.6875,2019.53125
968,468.75,2085.9375
1805,445.3125,2148.4375
869,492.1875,2101.5625
693,500.0,2070.3125
1783,437.5,2140.625
574,472.65625,2027.34375
917,464.84375,2082.03125
1214,425.78125,2121.09375
362,417.96875,2046.875
1839,425.78125,2105.46875
750,476.5625,2078.125
254,433.59375,2042.96875
2265,378.90625,2296.875
411,402.34375,1992.1875
576,472.65625,2027.34375
1110,519.53125,2074.21875
796,503.90625,2050.78125
84,394.53125,2242.1875
1946,375.0,2187.5
494,476.5625,2015.625
1575,359.375,2101.5625
622,429.6875,2113.28125
374,421.875,2050.78125
1990,398.4375,2234.375
1922,363.28125,2238.28125
2098,386.71875,2265.625
1331,390.625,2082.03125
1547,441.40625,2109.375
1563,433.59375,2039.0625
769,476.5625,2074.21875
1769,429.6875,2128.90625
2262,386.71875,2289.0625
1409,472.65625,2042.96875
1195,414.0625,2132.8125
668,441.40625,2117.1875
821,421.875,2093.75
883,480.46875,2082.03125
891,500.0,2078.125
1192,421.875,2136.71875
890,449.21875,2066.40625
97,390.625,2250.0
1081,484.375,2082.03125
28,386.71875,2281.25
1160,382.8125,2136.71875
581,468.75,2023.4375
359,417.96875,2042.96875
1275,437.5,2042.96875
1898,355.46875,2289.0625
2224,375.0,2250.0
1390,453.125,2062.5
1614,421.875,2078.125
2141,402.34375,2242.1875
55,398.4375,2242.1875
2219,367.1875,2273.4375
1405,433.59375,2066.40625
173,425.78125,2031.25
268,421.875,2035.15625
702,460.9375,2074.21875
260,425.78125,2039.0625
1258,437.5,2058.59375
927,468.75,2089.84375
438,429.6875,2023.4375
634,433.59375,2132.8125
1721,398.4375,2019.53125
246,437.5,2039.0625
1259,437.5,2062.5
2290,1675.78125,2125.0
1703,421.875,2031.25
614,468.75,1980.46875
1272,425.78125,2042.96875
528,433.59375,2062.5
469,460.9375,2023.4375
492,480.46875,2015.625
1434,367.1875,2128.90625
470,460.9375,2019.53125
395,503.90625,1839.84375
1642,414.0625,2097.65625
1988,402.34375,2242.1875
523,402.34375,2046.875
876,468.75,2093.75
862,476.5625,2101.5625
1166,390.625,2132.8125
563,464.84375,2039.0625
1325,375.0,2101.5625
1494,441.40625,2097.65625
1013,496.09375,2097.65625
1787,449.21875,2140.625
1884,320.3125,2281.25
1008,492.1875,2105.46875
762,464.84375,2070.3125
1112,515.625,2070.3125
149,425.78125,1984.375
1245,429.6875,2089.84375
785,507.8125,2074.21875
1524,441.40625,2105.46875
1895,355.46875,2281.25
1412,445.3125,2046.875
1486,460.9375,2105.46875
1963,863.28125,2105.46875
560,453.125,2039.0625
1872,437.5,2023.4375
363,417.96875,2050.78125
1770,433.59375,2117.1875
29,386.71875,2281.25
2006,394.53125,2226.5625
1612,421.875,2085.9375
2156,402.34375,2234.375
2171,402.34375,2285.15625
1543,449.21875,2109.375
2080,324.21875,2269.53125
1202,433.59375,2132.8125
1289,429.6875,2019.53125
1065,457.03125,2085.9375
244,433.59375,2035.15625
545,453.125,2050.78125
1121,488.28125,2058.59375
1978,406.25,2250.0
1063,472.65625,2089.84375
189,417.96875,2023.4375
105,390.625,2246.09375
389,453.125,2015.625
1285,421.875,2011.71875
1447,410.15625,2144.53125
2012,402.34375,2226.5625
1015,496.09375,2097.65625
88,386.71875,2238.28125
103,390.625,2250.0
2223,367.1875,2257.8125
1342,429.6875,2074.21875
1398,437.5,2070.3125
972,472.65625,2085.9375
1339,414.0625,2082.03125
1378,460.9375,2066.40625
1597,402.34375,2093.75
451,464.84375,2023.4375
1733,394.53125,2125.0
2046,402.34375,2214.84375
193,421.875,2019.53125
659,433.59375,2121.09375
2058,398.4375,2199.21875
2075,312.5,2246.09375
650,429.6875,2121.09375
1619,417.96875,2054.6875
579,472.65625,2031.25
1841,421.875,2105.46875
95,390.625,2246.09375
942,476.5625,2085.9375
599,468.75,2039.0625
150,429.6875,1988.28125
2235,382.8125,2238.28125
2011,398.4375,2222.65625
675,425.78125,2101.5625
823,453.125,2109.375
1152,355.46875,2136.71875
1181,402.34375,2128.90625
5,285.15625,1886.71875
207,394.53125,2027.34375
1468,429.6875,2136.71875
694,511.71875,2070.3125
49,394.53125,2250.0
286,449.21875,2000.0
1636,429.6875,2082.03125
710,457.03125,2085.9375
2045,382.8125,2207.03125
109,433.59375,953.125
1185,421.875,2132.8125
571,464.84375,2027.34375
1941,359.375,2203.125
1646,410.15625,2085.9375
1018,500.0,2082.03125
390,449.21875,1996.09375
1045,437.5,2085.9375
3,281.25,2289.0625
1707,414.0625,2023.4375
251,429.6875,2042.96875
1421,394.53125,1996.09375
1894,347.65625,2273.4375
1655,414.0625,2089.84375
1964,300.78125,2273.4375
432,417.96875,2019.53125
1681,425.78125,2039.0625
2237,390.625,2242.1875
536,421.875,2058.59375
940,476.5625,2089.84375
1001,500.0,2101.5625
1973,339.84375,2265.625
2211,355.46875,2285.15625
2029,398.4375,2203.125
2168,390.625,2253.90625
1781,421.875,2144.53125
759,472.65625,2078.125
550,449.21875,2046.875
2143,406.25,2238.28125
310,406.25,1996.09375
768,472.65625,2074.21875
1562,429.6875,1996.09375
1593,406.25,2082.03125
498,480.46875,1980.46875
959,472.65625,2089.84375
1658,445.3125,2042.96875
1660,421.875,2058.59375
1264,441.40625,2050.78125
1057,437.5,2082.03125
153,429.6875,1992.1875
1129,480.46875,2046.875
683,476.5625,2121.09375
2059,457.03125,2089.84375
2179,187.5,1363.28125
1184,410.15625,2136.71875
704,460.9375,2070.3125
1974,351.5625,2273.4375
1896,355.46875,2289.0625
848,449.21875,2105.46875
228,429.6875,2019.53125
543,445.3125,2054.6875
1177,398.4375,2132.8125
741,472.65625,2078.125
810,449.21875,2101.5625
1071,496.09375,2089.84375
1220,433.59375,2105.46875
1492,433.59375,2097.65625
1800,433.59375,2136.71875
1736,378.90625,2132.8125
1914,355.46875,2261.71875
1122,500.0,2066.40625
276,445.3125,2039.0625
1107,496.09375,2066.40625
670,441.40625,2117.1875
1627,421.875,2054.6875
161,429.6875,2011.71875
950,476.5625,2089.84375
505,324.21875,2097.65625
33,390.625,2269.53125
786,503.90625,2066.40625
956,457.03125,2097.65625
983,476.5625,2093.75
524,425.78125,2046.875
2247,390.625,2246.09375
1125,488.28125,2062.5
357,417.96875,2039.0625
1975,359.375,2269.53125
2099,390.625,2261.71875
1452,402.34375,2140.625
633,429.6875,2136.71875
41,390.625,2253.90625
40,398.4375,2265.625
739,457.03125,2074.21875
305,398.4375,1984.375
900,511.71875,2093.75
795,500.0,2058.59375
717,480.46875,2089.84375
1372,445.3125,2082.03125
1364,449.21875,2066.40625
2083,347.65625,2269.53125
1979,371.09375,2261.71875
1143,300.78125,2101.5625
1932,375.0,2214.84375
1753,394.53125,2140.625
596,476.5625,2042.96875
66,402.34375,2238.28125
2060,429.6875,2167.96875
2072,304.6875,1558.59375
2047,386.71875,2210.9375
1278,425.78125,2042.96875
833,468.75,2117.1875
323,429.6875,2003.90625
2034,394.53125,2207.03125
1618,417.96875,2058.59375
262,425.78125,2039.0625
1422,406.25,1925.78125
284,441.40625,2011.71875
197,429.6875,1960.9375
815,445.3125,2097.65625
1539,441.40625,2101.5625
1599,417.96875,2070.3125
1485,449.21875,2113.28125
1577,347.65625,2105.46875
1359,449.21875,2058.59375
2111,406.25,2250.0
351,425.78125,2035.15625
1136,515.625,2015.625
160,417.96875,2015.625
58,394.53125,2238.28125
1003,488.28125,2093.75
53,398.4375,2242.1875
1411,429.6875,2046.875
325,437.5,2011.71875
2062,402.34375,2191.40625
1090,457.03125,2078.125
1928,375.0,2214.84375
2165,390.625,2242.1875
1861,433.59375,2046.875
2279,367.1875,1933.59375
1920,359.375,2246.09375
1123,515.625,2066.40625
1011,480.46875,2089.84375
2027,398.4375,2214.84375
2173,410.15625,1910.15625
2035,398.4375,2199.21875
835,464.84375,2117.1875
415,410.15625,1988.28125
674,460.9375,2113.28125
1899,351.5625,2292.96875
2084,347.65625,2265.625
1366,445.3125,2066.40625
404,371.09375,1968.75
608,472.65625,2015.625
818,445.3125,2113.28125
1925,375.0,2210.9375
1210,417.96875,2132.8125
1116,488.28125,2062.5
257,421.875,2039.0625
6,289.0625,1972.65625
630,437.5,2128.90625
85,398.4375,2253.90625
2030,394.53125,2195.3125
1417,417.96875,2027.34375
461,449.21875,2011.71875
503,332.03125,2101.5625
331,453.125,2007.8125
417,421.875,1996.09375
225,425.78125,2015.625
471,460.9375,2019.53125
138,425.78125,1957.03125
437,441.40625,2023.4375
294,371.09375,2011.71875
1131,484.375,2042.96875
2121,402.34375,2253.90625
2195,3.90625,347.65625
1692,429.6875,2042.96875
1948,367.1875,2183.59375
218,425.78125,2015.625
1908,355.46875,2292.96875
731,468.75,2082.03125
82,398.4375,2253.90625
360,417.96875,2042.96875
1032,464.84375,2085.9375
366,414.0625,2050.78125
301,386.71875,1984.375
250,433.59375,2042.96875
321,445.3125,2000.0
988,488.28125,2101.5625
2167,410.15625,789.0625
1912,355.46875,2273.4375
525,425.78125,2046.875
1561,433.59375,2292.96875
2129,402.34375,2246.09375
639,429.6875,2132.8125
602,476.5625,2042.96875
1445,394.53125,2144.53125
1228,441.40625,2093.75
167,414.0625,2031.25
808,441.40625,2097.65625
916,468.75,2078.125
841,449.21875,2109.375
299,390.625,1992.1875
13,339.84375,1910.15625
2147,402.34375,2226.5625
1113,488.28125,2062.5
652,429.6875,2117.1875
2286,378.90625,1917.96875
2063,425.78125,2246.09375
584,468.75,2027.34375
1384,457.03125,2062.5
784,527.34375,2074.21875
1197,414.0625,2152.34375
997,500.0,2105.46875
1950,378.90625,2195.3125
1765,425.78125,2128.90625
513,371.09375,2066.40625
2259,398.4375,2257.8125
453,433.59375,2011.71875
479,472.65625,2019.53125
1433,320.3125,2140.625
1004,484.375,2117.1875
2077,308.59375,2269.53125
884,453.125,2074.21875
1323,375.0,2097.65625
1528,441.40625,2085.9375
751,480.46875,2078.125
346,421.875,2023.4375
2073,296.875,2250.0
825,472.65625,2117.1875
1234,445.3125,2101.5625
1550,445.3125,2089.84375
691,492.1875,2089.84375
1389,449.21875,2058.59375
754,472.65625,2074.21875
1262,433.59375,2054.6875
106,394.53125,2238.28125
555,457.03125,2042.96875
1313,351.5625,2058.59375
1363,449.21875,2062.5
873,492.1875,2097.65625
1691,425.78125,2039.0625
1403,437.5,2058.59375
766,472.65625,2074.21875
383,441.40625,2050.78125
1954,375.0,2277.34375
1348,449.21875,2042.96875
1187,414.0625,2136.71875
1354,441.40625,2050.78125
313,410.15625,2003.90625
648,464.84375,2121.09375
995,500.0,2105.46875
96,390.625,2246.09375
270,421.875,2039.0625
1480,441.40625,2117.1875
551,449.21875,2042.96875
1623,421.875,2058.59375
854,449.21875,2097.65625
441,425.78125,2023.4375
107,390.625,2234.375
156,425.78125,2003.90625
322,414.0625,2000.0
1527,445.3125,2078.125
2253,390.625,2253.90625
1926,367.1875,2210.9375
45,390.625,2246.09375
2032,406.25,2199.21875
1353,441.40625,2039.0625
1669,421.875,2046.875
2134,406.25,2250.0
1535,433.59375,2101.5625
502,324.21875,2093.75
1027,472.65625,2078.125
1173,394.53125,2128.90625
1052,468.75,2093.75
80,394.53125,2250.0
2243,390.625,2246.09375
2150,406.25,2230.46875
1333,410.15625,2085.9375
38,402.34375,2269.53125
1478,433.59375,2113.28125
760,480.46875,2078.125
2204,335.9375,2285.15625
1842,421.875,2105.46875
78,394.53125,2246.09375
457,476.5625,2019.53125
778,503.90625,2070.3125
298,375.0,1992.1875
220,421.875,2015.625
377,429.6875,2046.875
436,417.96875,2019.53125
2079,3.90625,375.0
1552,437.5,2066.40625
1443,410.15625,2144.53125
1710,410.15625,2027.34375
483,480.46875,2015.625
1624,417.96875,2054.6875
2055,390.625,2199.21875
1046,472.65625,2093.75
590,472.65625,2039.0625
600,468.75,2042.96875
842,441.40625,2109.375
265,433.59375,2039.0625
735,468.75,2082.03125
292,402.34375,1996.09375
877,484.375,2089.84375
1519,449.21875,2113.28125
1146,289.0625,2195.3125
300,382.8125,1992.1875
518,402.34375,2062.5
425,437.5,2000.0
1961,296.875,2265.625
57,402.34375,2246.09375
499,500.0,1976.5625
1742,390.625,2128.90625
725,464.84375,2082.03125
94,386.71875,2257.8125
1038,441.40625,2085.9375
307,414.0625,1984.375
965,460.9375,2089.84375
1751,425.78125,2144.53125
921,460.9375,2078.125
316,421.875,2003.90625
2036,386.71875,2199.21875
2251,386.71875,2246.09375
1466,460.9375,2136.71875
267,425.78125,2035.15625
626,425.78125,2121.09375
2184,261.71875,1898.4375
1498,437.5,2089.84375
1425,289.0625,2113.28125
1645,449.21875,2074.21875
146,425.78125,1976.5625
1738,382.8125,2136.71875
458,457.03125,2015.625
1786,433.59375,2156.25
1760,417.96875,2097.65625
1169,394.53125,2140.625
920,457.03125,2070.3125
2117,398.4375,2246.09375
1705,414.0625,2035.15625
2102,398.4375,2253.90625
1549,449.21875,2105.46875
1280,421.875,2035.15625
241,433.59375,2031.25
344,433.59375,2027.34375
647,429.6875,2128.90625
938,449.21875,2093.75
454,472.65625,2019.53125
578,468.75,2027.34375
1449,406.25,2136.71875
1713,425.78125,2023.4375
1171,398.4375,2136.71875
904,507.8125,2085.9375
1812,441.40625,2128.90625
2158,390.625,2230.46875
165,417.96875,2023.4375
2142,406.25,2238.28125
18,371.09375,1882.8125
1268,441.40625,2042.96875
1269,433.59375,2046.875
2096,386.71875,2269.53125
1874,406.25,2070.3125
1180,402.34375,2125.0
104,390.625,2250.0
1608,402.34375,2082.03125
1814,433.59375,2132.8125
967,457.03125,2089.84375
140,429.6875,1957.03125
2010,402.34375,2218.75
1835,429.6875,2128.90625
1939,367.1875,2203.125
1006,492.1875,2101.5625
649,464.84375,2125.0
2200,328.125,1863.28125
2231,386.71875,2246.09375
1927,363.28125,2210.9375
706,468.75,2082.03125
738,457.03125,2074.21875
2115,402.34375,2238.28125
329,433.59375,2015.625
1293,449.21875,2007.8125
42,394.53125,2265.625
447,476.5625,2023.4375
718,468.75,2089.84375
143,425.78125,1960.9375
1782,421.875,2144.53125
76,398.4375,2242.1875
2280,402.34375,1578.125
50,402.34375,2253.90625
9,312.5,1917.96875
819,437.5,2109.375
732,468.75,2085.9375
663,421.875,2109.375
955,484.375,2093.75
172,429.6875,2035.15625
364,414.0625,2050.78125
756,472.65625,2078.125
2252,386.71875,2253.90625
1250,433.59375,2078.125
2255,390.625,2246.09375
1290,460.9375,2000.0
1598,402.34375,2085.9375
117,394.53125,2207.03125
554,453.125,2042.96875
1516,437.5,2093.75
1481,433.59375,2109.375
434,441.40625,2019.53125
1190,425.78125,2132.8125
1776,429.6875,2148.4375
10,328.125,1906.25
1887,335.9375,2285.15625
1167,394.53125,2132.8125
376,425.78125,2046.875
1640,437.5,2089.84375
1106,515.625,2070.3125
734,472.65625,2082.03125
2108,398.4375,2250.0
1084,484.375,2082.03125
1897,355.46875,2292.96875
656,429.6875,2121.09375
1436,378.90625,2148.4375
773,480.46875,2070.3125
2240,394.53125,2250.0
1999,402.34375,2230.46875
1749,437.5,2125.0
1133,500.0,2035.15625
1336,417.96875,2085.9375
1077,464.84375,2089.84375
899,511.71875,2093.75
516,394.53125,2070.3125
1870,425.78125,2058.59375
1771,429.6875,2128.90625
914,468.75,2066.40625
1361,449.21875,2050.78125
59,402.34375,2246.09375
1400,441.40625,2070.3125
1631,449.21875,2058.59375
2066,261.71875,2257.8125
1617,414.0625,2058.59375
2227,378.90625,2250.0
800,519.53125,2046.875
2132,406.25,2253.90625
1099,488.28125,2070.3125
1918,355.46875,2253.90625
353,417.96875,2031.25
2242,394.53125,2250.0
1639,417.96875,2089.84375
2100,390.625,2261.71875
964,472.65625,2085.9375
379,421.875,2042.96875
1179,394.53125,2128.90625
43,398.4375,2257.8125
1168,414.0625,2140.625
559,457.03125,2042.96875
1254,433.59375,2066.40625
1198,417.96875,2156.25
512,359.375,2070.3125
1446,421.875,2121.09375
537,421.875,2054.6875
1343,457.03125,2062.5
2275,375.0,1914.0625
1407,433.59375,2062.5
205,375.0,2035.15625
1885,324.21875,2285.15625
311,417.96875,2000.0
1183,402.34375,2128.90625
2221,359.375,2257.8125
2131,402.34375,2257.8125
1993,394.53125,2234.375
2091,375.0,2269.53125
2274,363.28125,1917.96875
1362,449.21875,2062.5
569,464.84375,2031.25
1620,433.59375,2050.78125
1986,398.4375,2250.0
1666,429.6875,2062.5
326,429.6875,2007.8125
1444,378.90625,2144.53125
181,425.78125,2031.25
2174,1722.65625,2253.90625
2160,386.71875,2222.65625
91,394.53125,2253.90625
131,414.0625,1941.40625
1429,296.875,2132.8125
2008,402.34375,2218.75
1419,414.0625,2058.59375
1935,371.09375,2207.03125
2148,402.34375,2226.5625
1859,453.125,2042.96875
771,464.84375,2062.5
654,433.59375,2121.09375
2025,398.4375,2207.03125
1944,375.0,2207.03125
338,433.59375,2023.4375
748,480.46875,2078.125
733,464.84375,2085.9375
446,433.59375,2019.53125
975,476.5625,2089.84375
1892,359.375,2277.34375
1287,425.78125,2019.53125
1019,496.09375,2101.5625
1947,367.1875,2195.3125
1410,433.59375,2062.5
1633,449.21875,2066.40625
948,476.5625,2089.84375
2205,339.84375,2281.25
531,429.6875,2062.5
1156,378.90625,2117.1875
845,437.5,2093.75
1989,417.96875,2226.5625
896,511.71875,2085.9375
1546,441.40625,2113.28125
1720,398.4375,2035.15625
1688,449.21875,2015.625
269,425.78125,2039.0625
2163,394.53125,2218.75
475,468.75,2019.53125
174,425.78125,2031.25
653,429.6875,2121.09375
255,421.875,2039.0625
1903,355.46875,2289.0625
199,355.46875,2035.15625
1303,316.40625,1910.15625
435,417.96875,2019.53125
677,441.40625,2109.375
1037,449.21875,2085.9375
1798,433.59375,2148.4375
2056,414.0625,742.1875
125,390.625,1945.3125
1387,453.125,2066.40625
16,367.1875,1925.78125
1942,355.46875,2203.125
1647,425.78125,2105.46875
1595,398.4375,2097.65625
1916,363.28125,2253.90625
1649,406.25,2097.65625
1370,441.40625,2074.21875
1115,507.8125,2070.3125
708,460.9375,2078.125
811,453.125,2105.46875
508,339.84375,2089.84375
1607,417.96875,2078.125
406,394.53125,1988.28125
1439,375.0,2144.53125
7,292.96875,1933.59375
497,484.375,1988.28125
450,480.46875,2019.53125
1440,375.0,2152.34375
261,433.59375,2039.0625
1816,437.5,2132.8125
1317,375.0,2074.21875
2241,390.625,2242.1875
1584,367.1875,2101.5625
1854,433.59375,2042.96875
686,476.5625,2125.0
998,500.0,2113.28125
1510,449.21875,2082.03125
752,472.65625,2074.21875
1545,441.40625,2113.28125
427,429.6875,2000.0
632,429.6875,2132.8125
856,460.9375,2097.65625
1072,496.09375,2089.84375
707,464.84375,2082.03125
278,449.21875,2035.15625
401,378.90625,1976.5625
2122,410.15625,2246.09375
1380,464.84375,2054.6875
865,480.46875,2097.65625
1712,425.78125,2023.4375
712,449.21875,2078.125
2020,398.4375,2203.125
1263,437.5,2054.6875
692,488.28125,2074.21875
356,417.96875,2039.0625
1659,433.59375,2050.78125
496,488.28125,2003.90625
564,464.84375,2039.0625
872,480.46875,2097.65625
367,414.0625,2050.78125
593,488.28125,2042.96875
159,421.875,2007.8125
468,464.84375,2023.4375
1697,421.875,2054.6875
1880,312.5,2289.0625
625,441.40625,2121.09375
897,515.625,2089.84375
826,425.78125,2105.46875
414,433.59375,1996.09375
1102,503.90625,2066.40625
1995,390.625,2226.5625
1665,433.59375,2078.125
317,414.0625,2003.90625
102,394.53125,2246.09375
145,425.78125,1968.75
1283,429.6875,2019.53125
1471,429.6875,2132.8125
2152,398.4375,2222.65625
1801,441.40625,2152.34375
2120,406.25,2246.09375
861,460.9375,2101.5625
1491,457.03125,2105.46875
1684,429.6875,2023.4375
2037,394.53125,2199.21875
687,480.46875,2109.375
266,417.96875,2035.15625
422,453.125,1996.09375
291,386.71875,2007.8125
588,472.65625,2035.15625
612,464.84375,2015.625
1058,433.59375,2078.125
1725,390.625,2117.1875
990,496.09375,2101.5625
14,351.5625,1898.4375
1028,472.65625,2078.125
1145,304.6875,2148.4375
1236,429.6875,2097.65625
642,429.6875,2128.90625
1374,445.3125,2074.21875
631,433.59375,2132.8125
1226,425.78125,2097.65625
1206,417.96875,2148.4375
1238,437.5,2089.84375
1754,417.96875,2144.53125
557,472.65625,2042.96875
1901,359.375,2277.34375
1413,417.96875,2054.6875
1763,421.875,2125.0
1464,433.59375,2160.15625
620,437.5,2097.65625
249,433.59375,2039.0625
1591,410.15625,2078.125
1055,476.5625,2093.75
1641,417.96875,2089.84375
1111,507.8125,2074.21875
798,507.8125,2058.59375
23,382.8125,2292.96875
1881,332.03125,2273.4375
245,433.59375,2031.25
1355,445.3125,2046.875
1139,296.875,2171.875
2175,378.90625,1988.28125
1952,406.25,1074.21875
1016,500.0,2089.84375
1603,406.25,2085.9375
1103,472.65625,2066.40625
757,468.75,2074.21875
1929,375.0,2210.9375
1856,441.40625,2035.15625
37,394.53125,2265.625
1590,390.625,2097.65625
1097,484.375,2070.3125
309,417.96875,1992.1875
1594,406.25,2097.65625
1512,453.125,2093.75
753,464.84375,2074.21875
1752,394.53125,2144.53125
1589,386.71875,2093.75
1426,289.0625,2132.8125
1416,421.875,2039.0625
812,453.125,2105.46875
1318,371.09375,2078.125
1459,425.78125,2160.15625
985,464.84375,2101.5625
1829,437.5,2125.0
2176,355.46875,2257.8125
1307,308.59375,2058.59375
54,398.4375,2253.90625
1104,476.5625,2066.40625
1392,457.03125,2062.5
783,515.625,2066.40625
1877,312.5,699.21875
641,433.59375,2128.90625
489,488.28125,2023.4375
994,484.375,2097.65625
271,441.40625,2042.96875
1505,437.5,2085.9375
148,429.6875,1984.375
961,457.03125,2089.84375
1137,339.84375,2140.625
763,472.65625,2074.21875
243,429.6875,2035.15625
727,472.65625,2082.03125
1757,429.6875,2121.09375
878,472.65625,2089.84375
1570,308.59375,2101.5625
1337,437.5,2082.03125
213,414.0625,2015.625
397,363.28125,1949.21875
2139,406.25,2242.1875
20,367.1875,1890.625
1962,308.59375,2253.90625
843,464.84375,2101.5625
135,421.875,1937.5
1945,382.8125,2195.3125
797,507.8125,2054.6875
1311,339.84375,2058.59375
2177,285.15625,1957.03125
1047,433.59375,2085.9375
