,x1,x2
562,460.9375,2042.96875
565,464.84375,2039.0625
582,472.65625,2027.34375
583,476.5625,2027.34375
586,472.65625,2031.25
591,468.75,2039.0625
595,472.65625,2042.96875
597,488.28125,2042.96875
598,472.65625,2039.0625
603,472.65625,2039.0625
604,484.375,2035.15625
610,480.46875,2019.53125
615,476.5625,1941.40625
616,488.28125,1914.0625
617,457.03125,2050.78125
618,484.375,2031.25
619,425.78125,2109.375
621,429.6875,2093.75
623,429.6875,2113.28125
627,425.78125,2117.1875
628,433.59375,2125.0
629,421.875,2121.09375
635,433.59375,2132.8125
638,410.15625,2121.09375
643,433.59375,2132.8125
644,425.78125,2121.09375
646,441.40625,2125.0
655,429.6875,2125.0
658,429.6875,2121.09375
660,437.5,2121.09375
662,437.5,2121.09375
676,449.21875,2113.28125
679,441.40625,2109.375
681,472.65625,2117.1875
685,468.75,2109.375
696,515.625,2058.59375
698,476.5625,2058.59375
705,464.84375,2082.03125
709,464.84375,2085.9375
711,457.03125,2082.03125
719,476.5625,2089.84375
720,476.5625,2089.84375
723,464.84375,2082.03125
724,468.75,2085.9375
726,472.65625,2082.03125
728,472.65625,2085.9375
736,468.75,2082.03125
737,468.75,2082.03125
740,476.5625,2082.03125
743,468.75,2074.21875
746,468.75,2078.125
747,457.03125,2070.3125
755,464.84375,2074.21875
767,472.65625,2074.21875
774,472.65625,2066.40625
775,484.375,2070.3125
776,500.0,2070.3125
779,527.34375,2074.21875
781,519.53125,2078.125
782,515.625,2074.21875
789,503.90625,2066.40625
790,519.53125,2070.3125
791,519.53125,2070.3125
804,597.65625,1917.96875
806,562.5,2027.34375
807,476.5625,1878.90625
813,468.75,2101.5625
816,449.21875,2113.28125
820,441.40625,2101.5625
822,457.03125,2105.46875
824,421.875,2101.5625
827,468.75,2117.1875
830,449.21875,2117.1875
837,472.65625,2113.28125
838,457.03125,2113.28125
846,453.125,2101.5625
849,472.65625,2105.46875
850,460.9375,2101.5625
852,468.75,2101.5625
855,457.03125,2105.46875
857,480.46875,2101.5625
859,468.75,2097.65625
867,488.28125,2097.65625
870,496.09375,2097.65625
871,472.65625,2097.65625
874,484.375,2093.75
880,468.75,2085.9375
886,484.375,2082.03125
887,476.5625,2078.125
888,496.09375,2082.03125
889,484.375,2078.125
892,453.125,2066.40625
893,507.8125,2082.03125
894,511.71875,2085.9375
898,472.65625,2078.125
903,496.09375,2089.84375
905,507.8125,2070.3125
906,503.90625,2093.75
908,500.0,2058.59375
909,500.0,2054.6875
910,460.9375,2054.6875
911,460.9375,2054.6875
912,468.75,2066.40625
913,464.84375,2062.5
923,472.65625,2089.84375
924,437.5,2074.21875
926,464.84375,2089.84375
928,449.21875,2093.75
929,453.125,2093.75
930,457.03125,2082.03125
931,472.65625,2097.65625
932,437.5,2085.9375
933,476.5625,2097.65625
934,476.5625,2089.84375
936,480.46875,2089.84375
937,480.46875,2089.84375
941,480.46875,2085.9375
943,476.5625,2089.84375
945,453.125,2082.03125
947,480.46875,2093.75
951,468.75,2093.75
952,472.65625,2093.75
957,457.03125,2093.75
962,468.75,2085.9375
966,472.65625,2089.84375
971,472.65625,2085.9375
973,457.03125,2093.75
976,457.03125,2093.75
977,468.75,2089.84375
978,480.46875,2093.75
980,468.75,2093.75
981,480.46875,2089.84375
982,480.46875,2085.9375
984,488.28125,2093.75
992,500.0,2105.46875
996,492.1875,2097.65625
1010,480.46875,2093.75
1012,492.1875,2097.65625
1014,496.09375,2097.65625
1022,507.8125,2144.53125
1026,464.84375,2074.21875
1031,464.84375,2082.03125
1036,453.125,2085.9375
1040,457.03125,2089.84375
1042,472.65625,2093.75
1043,457.03125,2089.84375
1050,437.5,2085.9375
1053,437.5,2085.9375
1056,472.65625,2089.84375
1059,472.65625,2089.84375
1060,433.59375,2078.125
1061,492.1875,2093.75
1066,484.375,2093.75
1067,492.1875,2093.75
1068,468.75,2089.84375
1070,492.1875,2089.84375
1079,468.75,2082.03125
1087,460.9375,2078.125
1088,472.65625,2078.125
1089,480.46875,2074.21875
1091,457.03125,2078.125
1093,464.84375,2078.125
1094,468.75,2074.21875
1095,492.1875,2070.3125
1096,480.46875,2074.21875
1098,488.28125,2074.21875
1101,476.5625,2070.3125
1109,507.8125,2074.21875
1117,519.53125,2070.3125
1118,500.0,2062.5
1119,488.28125,2058.59375
1128,476.5625,2050.78125
1134,519.53125,2054.6875
1138,265.625,2148.4375
1141,300.78125,2109.375
1150,359.375,2078.125
1153,375.0,2093.75
1154,375.0,2121.09375
1163,394.53125,2128.90625
1164,390.625,2128.90625
1165,402.34375,2125.0
1170,414.0625,2140.625
1174,398.4375,2132.8125
1178,394.53125,2128.90625
1182,410.15625,2125.0
1188,410.15625,2132.8125
1189,421.875,2132.8125
1191,417.96875,2132.8125
1194,414.0625,2136.71875
1196,414.0625,2152.34375
1200,417.96875,2152.34375
1207,417.96875,2140.625
1208,417.96875,2140.625
1209,421.875,2144.53125
1211,417.96875,2132.8125
1212,429.6875,2125.0
1213,421.875,2121.09375
1222,429.6875,2105.46875
1224,433.59375,2101.5625
1225,425.78125,2101.5625
1232,449.21875,2085.9375
1239,441.40625,2093.75
1241,429.6875,2089.84375
1247,433.59375,2082.03125
1252,433.59375,2070.3125
1253,437.5,2070.3125
1255,433.59375,2062.5
1256,437.5,2066.40625
1260,441.40625,2062.5
1261,437.5,2070.3125
1265,437.5,2050.78125
1270,429.6875,2039.0625
1273,437.5,2050.78125
1274,433.59375,2039.0625
1276,433.59375,2046.875
1277,429.6875,2031.25
1279,421.875,2031.25
1282,421.875,2031.25
1288,433.59375,2023.4375
1294,425.78125,2039.0625
1297,414.0625,2046.875
1298,433.59375,2210.9375
1299,421.875,2226.5625
1300,449.21875,2066.40625
1302,464.84375,2101.5625
1308,316.40625,2058.59375
1312,371.09375,2054.6875
1315,367.1875,2062.5
1316,363.28125,2058.59375
1319,375.0,2078.125
1320,402.34375,2089.84375
1328,406.25,2097.65625
1329,382.8125,2093.75
1330,425.78125,2070.3125
1332,398.4375,2085.9375
1335,398.4375,2089.84375
1340,421.875,2085.9375
1344,437.5,2054.6875
1347,445.3125,2042.96875
1349,445.3125,2035.15625
1351,445.3125,2035.15625
1352,445.3125,2039.0625
1356,445.3125,2054.6875
1358,445.3125,2046.875
1368,441.40625,2070.3125
1369,445.3125,2074.21875
1371,445.3125,2078.125
1375,453.125,2078.125
1376,460.9375,2070.3125
1379,476.5625,2050.78125
1382,464.84375,2046.875
1385,460.9375,2054.6875
1391,445.3125,2050.78125
1399,433.59375,2070.3125
1404,429.6875,2062.5
1414,457.03125,2019.53125
1418,433.59375,2015.625
1420,410.15625,2003.90625
1432,312.5,2136.71875
1435,335.9375,2144.53125
1437,347.65625,2144.53125
1441,398.4375,2136.71875
1442,406.25,2148.4375
1450,398.4375,2140.625
1451,402.34375,2140.625
1458,410.15625,2152.34375
1460,433.59375,2160.15625
1462,441.40625,2160.15625
1467,441.40625,2148.4375
1470,441.40625,2132.8125
1472,433.59375,2128.90625
1473,433.59375,2125.0
1482,429.6875,2109.375
1488,433.59375,2105.46875
1489,433.59375,2101.5625
1490,437.5,2097.65625
1493,433.59375,2097.65625
1496,445.3125,2097.65625
1497,437.5,2093.75
1500,433.59375,2089.84375
1501,449.21875,2085.9375
1502,437.5,2082.03125
1503,441.40625,2093.75
1506,437.5,2089.84375
1509,441.40625,2089.84375
1511,445.3125,2085.9375
1513,437.5,2089.84375
1521,437.5,2101.5625
1526,445.3125,2093.75
1529,441.40625,2082.03125
1532,437.5,2085.9375
1534,437.5,2093.75
1536,437.5,2105.46875
1538,437.5,2097.65625
1548,449.21875,2097.65625
1555,437.5,2070.3125
1557,445.3125,2042.96875
1564,417.96875,2082.03125
1579,363.28125,2097.65625
1580,355.46875,2101.5625
1583,367.1875,2097.65625
1585,378.90625,2097.65625
1587,378.90625,2089.84375
1600,398.4375,2082.03125
1601,425.78125,2070.3125
1604,398.4375,2085.9375
1605,402.34375,2085.9375
1606,402.34375,2085.9375
1609,417.96875,2078.125
1611,406.25,2082.03125
1615,414.0625,2066.40625
1616,410.15625,2058.59375
1625,425.78125,2046.875
1632,449.21875,2062.5
1634,417.96875,2078.125
1644,417.96875,2097.65625
1650,410.15625,2113.28125
1652,429.6875,2097.65625
1654,453.125,2082.03125
1661,429.6875,2054.6875
1663,421.875,2062.5
1667,421.875,2062.5
1670,445.3125,2042.96875
1674,421.875,2035.15625
1676,453.125,2031.25
1677,437.5,2027.34375
1683,429.6875,2031.25
1685,425.78125,2027.34375
1687,445.3125,2019.53125
1690,445.3125,2023.4375
1695,417.96875,2042.96875
1698,421.875,2042.96875
1699,421.875,2039.0625
1706,417.96875,2019.53125
1708,421.875,2019.53125
1709,433.59375,2000.0
1719,394.53125,2039.0625
1722,382.8125,2125.0
1728,371.09375,2128.90625
1735,363.28125,2128.90625
1737,382.8125,2140.625
1739,390.625,2144.53125
1743,390.625,2132.8125
1747,394.53125,2132.8125
1750,417.96875,2136.71875
1761,421.875,2109.375
1764,433.59375,2128.90625
1766,433.59375,2136.71875
1768,457.03125,2117.1875
1773,429.6875,2128.90625
1774,433.59375,2132.8125
1775,433.59375,2144.53125
1778,425.78125,2148.4375
1779,429.6875,2152.34375
1785,441.40625,2148.4375
1788,421.875,2144.53125
1790,457.03125,2132.8125
1791,425.78125,2140.625
1792,429.6875,2144.53125
1793,441.40625,2144.53125
1794,429.6875,2148.4375
1804,441.40625,2148.4375
1806,445.3125,2148.4375
1807,437.5,2136.71875
1810,445.3125,2136.71875
1811,433.59375,2136.71875
1813,433.59375,2132.8125
1818,445.3125,2117.1875
1821,437.5,2128.90625
1822,441.40625,2125.0
1824,437.5,2132.8125
1825,445.3125,2128.90625
1826,433.59375,2128.90625
1828,445.3125,2121.09375
1830,437.5,2132.8125
1831,433.59375,2113.28125
1833,445.3125,2109.375
1836,441.40625,2101.5625
1838,425.78125,2117.1875
1843,421.875,2097.65625
1845,421.875,2085.9375
1848,433.59375,2078.125
1850,425.78125,2054.6875
1851,437.5,2058.59375
1853,433.59375,2050.78125
1857,437.5,2039.0625
1863,425.78125,2046.875
1864,425.78125,2046.875
1869,421.875,2050.78125
1871,421.875,2058.59375
1876,273.4375,2242.1875
1882,316.40625,2289.0625
1888,335.9375,2296.875
1889,335.9375,2281.25
1905,351.5625,2289.0625
1907,347.65625,2285.15625
1909,355.46875,2292.96875
1911,351.5625,2281.25
1913,359.375,2261.71875
1919,363.28125,2246.09375
1921,355.46875,2246.09375
1923,363.28125,2226.5625
1931,371.09375,2207.03125
1934,371.09375,2214.84375
1936,367.1875,2210.9375
1938,359.375,2203.125
1940,363.28125,2207.03125
1943,351.5625,2199.21875
1949,371.09375,2179.6875
1956,394.53125,2285.15625
1959,289.0625,2000.0
1965,320.3125,2242.1875
1967,324.21875,2265.625
1968,343.75,2265.625
1969,343.75,2273.4375
1970,316.40625,2281.25
1971,367.1875,2246.09375
1977,375.0,2277.34375
1980,363.28125,2257.8125
1981,375.0,2265.625
1982,386.71875,2257.8125
1984,394.53125,2265.625
1985,421.875,2238.28125
1987,398.4375,2253.90625
1992,406.25,2230.46875
1994,394.53125,2226.5625
1997,406.25,2230.46875
1998,398.4375,2234.375
2000,398.4375,2222.65625
2002,398.4375,2226.5625
2003,402.34375,2222.65625
2005,398.4375,2222.65625
2014,394.53125,2222.65625
2016,394.53125,2214.84375
2017,402.34375,2214.84375
2018,394.53125,2218.75
2019,398.4375,2210.9375
2024,394.53125,2203.125
2026,394.53125,2207.03125
2028,398.4375,2210.9375
2038,382.8125,2203.125
2041,425.78125,2187.5
2051,398.4375,2238.28125
2053,390.625,2203.125
2057,386.71875,2210.9375
2061,453.125,2195.3125
2064,363.28125,2128.90625
2067,261.71875,2273.4375
2069,285.15625,2269.53125
2071,277.34375,2250.0
2074,300.78125,671.875
2081,335.9375,2261.71875
2082,339.84375,2265.625
2085,359.375,2269.53125
2087,359.375,2273.4375
2089,367.1875,2281.25
2090,367.1875,2265.625
2092,375.0,2273.4375
2094,378.90625,2265.625
2095,382.8125,2273.4375
2097,386.71875,2265.625
2101,390.625,2261.71875
2105,398.4375,2242.1875
2107,398.4375,2242.1875
2112,406.25,2246.09375
2113,398.4375,2257.8125
2116,402.34375,2242.1875
2123,402.34375,2250.0
2125,406.25,2246.09375
2126,406.25,2242.1875
2130,410.15625,2253.90625
2136,406.25,2246.09375
2138,406.25,2242.1875
2144,402.34375,2230.46875
2149,402.34375,2226.5625
2154,402.34375,2238.28125
2157,394.53125,2226.5625
2159,398.4375,2230.46875
2161,386.71875,2222.65625
2162,390.625,2222.65625
2164,390.625,2230.46875
2166,394.53125,2246.09375
2170,355.46875,2273.4375
2181,250.0,1910.15625
2183,230.46875,1792.96875
2185,332.03125,1410.15625
2188,277.34375,2285.15625
2189,312.5,2031.25
2190,296.875,1882.8125
2191,335.9375,777.34375
2194,300.78125,1933.59375
2196,316.40625,2296.875
2197,312.5,1800.78125
2198,316.40625,1906.25
2201,320.3125,2292.96875
2210,347.65625,2257.8125
2213,355.46875,2273.4375
2220,375.0,2265.625
2226,390.625,2246.09375
2228,386.71875,2246.09375
2230,382.8125,2253.90625
2234,386.71875,2250.0
2244,386.71875,2238.28125
2246,390.625,2246.09375
2249,390.625,2238.28125
2256,398.4375,2261.71875
2257,394.53125,2246.09375
2258,394.53125,2250.0
2260,390.625,2265.625
2264,382.8125,2289.0625
2269,390.625,1914.0625
2271,371.09375,1910.15625
2272,371.09375,1511.71875
2278,390.625,1554.6875
2281,363.28125,1910.15625
2283,359.375,882.8125
2288,363.28125,1964.84375
