,x1,x2
735,285.15625,2312.5
738,292.96875,2304.6875
742,308.59375,2296.875
743,296.875,2296.875
746,296.875,2292.96875
750,304.6875,2289.0625
755,304.6875,2285.15625
756,300.78125,2281.25
757,296.875,2281.25
758,300.78125,2273.4375
759,300.78125,2273.4375
763,296.875,2277.34375
764,292.96875,2273.4375
768,296.875,2261.71875
770,343.75,2257.8125
772,355.46875,2253.90625
773,300.78125,2257.8125
779,300.78125,2257.8125
781,300.78125,2265.625
783,324.21875,2285.15625
785,300.78125,2292.96875
786,312.5,2296.875
794,312.5,2152.34375
796,304.6875,2312.5
799,296.875,2308.59375
800,273.4375,2296.875
802,324.21875,2316.40625
810,269.53125,2332.03125
811,351.5625,2343.75
812,347.65625,2347.65625
814,289.0625,2335.9375
816,339.84375,2343.75
817,289.0625,2289.0625
821,285.15625,2335.9375
822,269.53125,2339.84375
830,335.9375,2335.9375
831,265.625,2332.03125
832,312.5,2332.03125
834,269.53125,2328.125
837,312.5,2312.5
838,285.15625,2304.6875
840,304.6875,2304.6875
847,285.15625,2285.15625
851,300.78125,2281.25
852,308.59375,2285.15625
854,312.5,2285.15625
855,277.34375,2281.25
857,292.96875,2285.15625
858,300.78125,2289.0625
860,300.78125,2289.0625
863,300.78125,2289.0625
865,292.96875,2285.15625
866,308.59375,2289.0625
868,320.3125,2296.875
869,308.59375,2296.875
873,296.875,2300.78125
874,285.15625,2300.78125
875,285.15625,2300.78125
881,320.3125,2292.96875
883,289.0625,2289.0625
884,324.21875,2292.96875
892,347.65625,2273.4375
904,355.46875,2312.5
913,296.875,2257.8125
921,292.96875,2296.875
922,378.90625,2281.25
923,265.625,2296.875
929,320.3125,2285.15625
930,277.34375,2277.34375
931,273.4375,2281.25
932,292.96875,2281.25
934,300.78125,2285.15625
938,285.15625,2289.0625
939,289.0625,2296.875
941,308.59375,2304.6875
943,335.9375,2312.5
948,281.25,2300.78125
959,304.6875,2300.78125
960,335.9375,2308.59375
962,347.65625,2312.5
963,308.59375,2300.78125
964,324.21875,2296.875
966,308.59375,2292.96875
967,316.40625,2289.0625
968,308.59375,2285.15625
969,300.78125,2281.25
986,316.40625,2269.53125
988,335.9375,2265.625
989,347.65625,2273.4375
992,328.125,2269.53125
993,363.28125,2269.53125
995,328.125,2269.53125
1000,312.5,2273.4375
1001,320.3125,2273.4375
1007,343.75,2289.0625
1008,347.65625,2289.0625
1013,320.3125,2277.34375
1016,304.6875,2269.53125
1018,308.59375,2269.53125
1019,312.5,2269.53125
1029,332.03125,2285.15625
1033,367.1875,2277.34375
1034,363.28125,2289.0625
1037,355.46875,2296.875
1038,359.375,2304.6875
1041,296.875,2234.375
1048,347.65625,2265.625
1049,425.78125,2234.375
1051,285.15625,2269.53125
1055,414.0625,2265.625
1056,410.15625,2265.625
1057,289.0625,2281.25
1061,324.21875,2296.875
1064,351.5625,2308.59375
1071,328.125,2289.0625
1072,265.625,2277.34375
1077,265.625,2273.4375
1084,261.71875,2265.625
1088,343.75,2285.15625
1090,335.9375,2281.25
1095,304.6875,2246.09375
1101,308.59375,2230.46875
1104,328.125,2238.28125
1109,343.75,2238.28125
1116,308.59375,2234.375
1124,335.9375,2210.9375
1126,371.09375,2195.3125
1128,312.5,2207.03125
1142,296.875,2203.125
1145,359.375,2210.9375
1146,343.75,2199.21875
1147,308.59375,2203.125
1148,328.125,2210.9375
1149,304.6875,2207.03125
1152,304.6875,2203.125
1153,304.6875,2203.125
1154,304.6875,2207.03125
1159,335.9375,2234.375
1161,285.15625,2218.75
1167,296.875,2207.03125
1170,300.78125,2226.5625
1173,304.6875,2195.3125
1176,292.96875,2253.90625
1179,296.875,2289.0625
1180,324.21875,2277.34375
1183,296.875,2304.6875
1190,304.6875,2312.5
1192,300.78125,2332.03125
1194,320.3125,2320.3125
1196,300.78125,2335.9375
1198,300.78125,2332.03125
1201,304.6875,2312.5
1203,308.59375,2324.21875
1204,304.6875,2320.3125
1206,308.59375,2320.3125
1209,335.9375,2300.78125
1210,312.5,2308.59375
1212,324.21875,2300.78125
1213,316.40625,2300.78125
1216,324.21875,2320.3125
1219,324.21875,2308.59375
1220,328.125,2296.875
1223,320.3125,2300.78125
1227,316.40625,2312.5
1235,347.65625,2312.5
1237,312.5,2335.9375
1238,332.03125,2316.40625
1241,320.3125,2269.53125
1242,335.9375,2281.25
1243,316.40625,2285.15625
1245,316.40625,2292.96875
1248,312.5,2328.125
1251,316.40625,2296.875
1252,328.125,2308.59375
1253,316.40625,2308.59375
1254,320.3125,2316.40625
1255,320.3125,2320.3125
1257,316.40625,2324.21875
1261,308.59375,2320.3125
1263,332.03125,2324.21875
1265,343.75,2320.3125
1271,316.40625,2332.03125
1273,324.21875,2320.3125
1287,304.6875,2273.4375
1290,316.40625,2261.71875
1292,308.59375,2250.0
1293,351.5625,2269.53125
1300,347.65625,2179.6875
1304,355.46875,1890.625
1309,261.71875,2140.625
1313,308.59375,2101.5625
1317,265.625,2167.96875
1326,277.34375,2207.03125
1332,281.25,2222.65625
1339,277.34375,2238.28125
1341,285.15625,2250.0
1342,285.15625,2253.90625
1358,296.875,2273.4375
1362,308.59375,2265.625
1372,312.5,2281.25
1378,312.5,2285.15625
1379,320.3125,2281.25
1381,304.6875,2289.0625
1384,304.6875,2289.0625
1385,312.5,2289.0625
1386,304.6875,2285.15625
1393,312.5,2273.4375
1394,316.40625,2265.625
1398,320.3125,2261.71875
1403,308.59375,2253.90625
1405,316.40625,2257.8125
1406,324.21875,2242.1875
1408,316.40625,2261.71875
1410,312.5,2300.78125
1412,312.5,2312.5
1415,308.59375,2300.78125
1419,308.59375,2289.0625
1425,332.03125,2234.375
1428,304.6875,2230.46875
1430,300.78125,2187.5
1431,292.96875,2191.40625
1432,328.125,2171.875
1436,304.6875,2132.8125
1438,296.875,2164.0625
1439,300.78125,2171.875
1440,300.78125,2187.5
1448,304.6875,2218.75
1449,304.6875,2222.65625
1452,320.3125,2425.78125
1461,300.78125,2273.4375
1468,312.5,2339.84375
1471,328.125,2363.28125
1472,328.125,2363.28125
1474,335.9375,2347.65625
1478,332.03125,2394.53125
1480,339.84375,2406.25
1481,328.125,2414.0625
1489,316.40625,2453.125
1491,324.21875,2472.65625
1495,304.6875,2460.9375
1500,308.59375,2453.125
1504,316.40625,2464.84375
1507,316.40625,2472.65625
1510,316.40625,2472.65625
1515,316.40625,2472.65625
1519,316.40625,2476.5625
1520,320.3125,2484.375
1521,316.40625,2464.84375
1523,324.21875,2457.03125
1531,328.125,2417.96875
1535,343.75,2382.8125
1537,335.9375,2371.09375
1540,339.84375,2359.375
1547,335.9375,2359.375
1549,328.125,2363.28125
1551,343.75,2359.375
1562,312.5,2355.46875
1570,324.21875,2296.875
1572,304.6875,2273.4375
1578,296.875,2230.46875
1584,355.46875,2234.375
1588,308.59375,2250.0
1591,324.21875,2234.375
1593,300.78125,2242.1875
1594,292.96875,2273.4375
1599,292.96875,2285.15625
1601,316.40625,2269.53125
1603,312.5,2261.71875
1612,304.6875,2351.5625
1615,304.6875,2363.28125
1616,324.21875,2339.84375
1623,312.5,2441.40625
1631,316.40625,2441.40625
1634,324.21875,2437.5
1640,320.3125,2468.75
1644,316.40625,2480.46875
1648,328.125,2417.96875
1649,328.125,2433.59375
1650,332.03125,2425.78125
1655,343.75,2410.15625
1658,335.9375,2425.78125
1665,335.9375,2414.0625
1673,335.9375,2417.96875
1678,347.65625,2441.40625
1680,332.03125,2449.21875
1681,332.03125,2453.125
1682,332.03125,2457.03125
1683,343.75,2457.03125
1684,335.9375,2472.65625
1691,343.75,2460.9375
1692,335.9375,2464.84375
1697,359.375,2453.125
1702,351.5625,2453.125
1705,332.03125,2468.75
1706,335.9375,2464.84375
1708,339.84375,2445.3125
1713,347.65625,2445.3125
1715,343.75,2433.59375
1720,339.84375,2437.5
1721,339.84375,2437.5
1729,324.21875,2410.15625
1731,332.03125,2390.625
1733,324.21875,2382.8125
1734,332.03125,2375.0
1735,328.125,2386.71875
1736,316.40625,2402.34375
1742,332.03125,2390.625
1745,320.3125,2343.75
1746,359.375,2316.40625
1748,351.5625,2304.6875
1753,304.6875,2261.71875
1756,320.3125,2246.09375
1760,332.03125,2269.53125
1761,367.1875,2300.78125
1762,351.5625,2222.65625
1764,312.5,2269.53125
1767,316.40625,2261.71875
1768,285.15625,2269.53125
1769,289.0625,2273.4375
1772,281.25,2281.25
1781,285.15625,2292.96875
1783,289.0625,2289.0625
1784,281.25,2296.875
1788,304.6875,2285.15625
1801,285.15625,2242.1875
1810,289.0625,2222.65625
1813,289.0625,2226.5625
1814,289.0625,2226.5625
1819,292.96875,2234.375
1821,300.78125,2238.28125
1825,296.875,2230.46875
1831,296.875,2265.625
1832,296.875,2257.8125
1834,289.0625,2261.71875
1836,296.875,2257.8125
1842,296.875,2257.8125
1843,292.96875,2269.53125
1844,296.875,2277.34375
1849,300.78125,2265.625
1850,300.78125,2265.625
1852,300.78125,2261.71875
1855,300.78125,2257.8125
1856,320.3125,2246.09375
1857,312.5,2250.0
1858,316.40625,2238.28125
1861,332.03125,2214.84375
1866,320.3125,2234.375
1867,328.125,2234.375
1880,332.03125,2191.40625
1882,332.03125,2179.6875
1884,308.59375,2187.5
1886,312.5,2207.03125
1894,292.96875,2171.875
1901,421.875,1953.125
1902,261.71875,1957.03125
1904,300.78125,2273.4375
1908,261.71875,2273.4375
1910,273.4375,2304.6875
1911,296.875,2308.59375
1912,296.875,2308.59375
1913,269.53125,2320.3125
1914,273.4375,2328.125
1916,273.4375,2328.125
1923,253.90625,2335.9375
1924,277.34375,2347.65625
1925,308.59375,2324.21875
1930,250.0,2355.46875
1932,285.15625,2351.5625
1934,289.0625,2355.46875
1935,289.0625,2359.375
1940,269.53125,2343.75
1941,261.71875,2347.65625
1943,292.96875,2375.0
1945,269.53125,2347.65625
1946,238.28125,2343.75
1947,250.0,2347.65625
1948,250.0,2343.75
1950,285.15625,2339.84375
1951,257.8125,2355.46875
1952,253.90625,2347.65625
1959,281.25,2316.40625
1966,281.25,2339.84375
1968,292.96875,2316.40625
1969,320.3125,2316.40625
1970,304.6875,2355.46875
1973,289.0625,2285.15625
1976,273.4375,2347.65625
1978,289.0625,2320.3125
1987,1867.1875,2480.46875
1990,230.46875,2238.28125
1994,210.9375,2257.8125
1996,246.09375,2261.71875
1997,320.3125,2335.9375
1998,242.1875,1828.125
2003,265.625,2261.71875
2006,289.0625,2289.0625
2008,253.90625,2285.15625
2009,292.96875,2292.96875
2011,257.8125,2285.15625
2019,226.5625,2312.5
2021,281.25,2285.15625
2023,242.1875,2292.96875
2035,312.5,2265.625
2042,261.71875,2292.96875
2045,269.53125,2277.34375
2054,277.34375,2269.53125
2056,265.625,2269.53125
2060,269.53125,2261.71875
2063,273.4375,2246.09375
2064,285.15625,2238.28125
2069,285.15625,2261.71875
2071,257.8125,2261.71875
2074,285.15625,2261.71875
2080,296.875,2269.53125
2085,281.25,2253.90625
2087,289.0625,2257.8125
2088,304.6875,2246.09375
2098,285.15625,2210.9375
2099,292.96875,2230.46875
2106,304.6875,2250.0
2107,257.8125,2269.53125
2108,1699.21875,2203.125
2109,308.59375,2261.71875
2111,1449.21875,2019.53125
2113,2203.125,2500.0
2114,257.8125,2363.28125
2115,316.40625,2191.40625
2117,210.9375,1804.6875
2119,285.15625,2300.78125
2125,238.28125,2289.0625
2127,234.375,2296.875
2129,253.90625,2316.40625
2134,253.90625,2324.21875
2139,250.0,2335.9375
2140,253.90625,2332.03125
2142,253.90625,2343.75
2144,253.90625,2347.65625
2146,253.90625,2351.5625
2147,250.0,2343.75
2150,257.8125,2339.84375
2154,250.0,2328.125
2155,257.8125,2335.9375
2160,269.53125,2328.125
2162,269.53125,2339.84375
2163,253.90625,2335.9375
2166,261.71875,2335.9375
2169,257.8125,2332.03125
2170,253.90625,2335.9375
2175,257.8125,2332.03125
2177,250.0,2328.125
2180,257.8125,2328.125
2186,261.71875,2312.5
2189,292.96875,2308.59375
2191,250.0,2320.3125
2195,261.71875,2316.40625
2197,261.71875,2320.3125
2199,257.8125,2320.3125
2206,265.625,2304.6875
2207,265.625,2316.40625
2212,269.53125,2320.3125
2213,246.09375,2308.59375
2215,261.71875,2339.84375
2221,265.625,2335.9375
2222,261.71875,2320.3125
2234,277.34375,2289.0625
2235,316.40625,2363.28125
2237,3.90625,304.6875
2240,281.25,2378.90625
2242,289.0625,2257.8125
2243,292.96875,2292.96875
2244,250.0,2304.6875
2245,281.25,2273.4375
2246,265.625,2292.96875
2247,1527.34375,2062.5
2252,292.96875,691.40625
2254,277.34375,2332.03125
2255,242.1875,2257.8125
2259,230.46875,1597.65625
2267,296.875,2347.65625
2269,273.4375,2332.03125
2270,234.375,2335.9375
2275,253.90625,2367.1875
2277,222.65625,2363.28125
2281,246.09375,2378.90625
2282,250.0,2378.90625
2283,250.0,2386.71875
2285,250.0,2398.4375
2286,253.90625,2402.34375
2291,253.90625,2402.34375
2293,285.15625,2382.8125
2296,261.71875,2402.34375
2298,242.1875,2394.53125
2304,250.0,2382.8125
2305,250.0,2382.8125
2307,250.0,2390.625
2315,246.09375,2367.1875
2322,253.90625,2375.0
2326,253.90625,2367.1875
2329,253.90625,2359.375
2335,253.90625,2359.375
2336,250.0,2351.5625
2337,246.09375,2363.28125
2344,242.1875,2355.46875
2350,250.0,2339.84375
2352,250.0,2343.75
2353,253.90625,2359.375
2354,269.53125,2328.125
2357,281.25,2339.84375
2358,265.625,2367.1875
2367,277.34375,2328.125
2373,265.625,2296.875
2374,3.90625,2359.375
2378,269.53125,2304.6875
2379,3.90625,2390.625
2381,464.84375,2351.5625
2385,332.03125,2359.375
2387,953.125,1898.4375
