,x1,x2
1665,734.375,1066.40625
1669,738.28125,1062.5
1671,738.28125,1066.40625
1673,746.09375,1062.5
1675,753.90625,1042.96875
1680,738.28125,1078.125
1684,738.28125,1078.125
1686,738.28125,1097.65625
1689,742.1875,1078.125
1690,742.1875,1078.125
1691,750.0,1070.3125
1692,738.28125,1082.03125
1694,742.1875,1082.03125
1695,738.28125,1085.9375
1696,738.28125,1082.03125
1707,750.0,1078.125
1711,734.375,1113.28125
1714,746.09375,1089.84375
1716,750.0,1085.9375
1719,757.8125,1082.03125
1725,750.0,1093.75
1726,750.0,1093.75
1737,746.09375,1082.03125
1742,746.09375,1070.3125
1747,742.1875,1058.59375
1748,742.1875,1054.6875
1751,746.09375,1082.03125
1753,164.0625,769.53125
1756,746.09375,1304.6875
1759,695.3125,1453.125
1761,300.78125,906.25
1768,718.75,1117.1875
1773,726.5625,1117.1875
1774,722.65625,1121.09375
1776,722.65625,1121.09375
1782,710.9375,1132.8125
1784,703.125,1132.8125
1786,718.75,1136.71875
1788,703.125,1140.625
1798,691.40625,1144.53125
1800,699.21875,1136.71875
1807,687.5,1148.4375
1809,683.59375,1152.34375
1810,683.59375,1148.4375
1811,671.875,1152.34375
1816,679.6875,1144.53125
1822,695.3125,1128.90625
1824,675.78125,1171.875
1829,691.40625,1136.71875
1830,699.21875,1136.71875
1834,656.25,1183.59375
1835,699.21875,1148.4375
1837,722.65625,1136.71875
1838,718.75,1121.09375
1840,843.75,1203.125
1842,1050.78125,1441.40625
1843,816.40625,1363.28125
1848,753.90625,1171.875
1853,757.8125,1128.90625
1857,765.625,1128.90625
1860,769.53125,1121.09375
1861,769.53125,1125.0
1866,757.8125,1125.0
1870,750.0,1113.28125
1872,746.09375,1113.28125
1873,742.1875,1105.46875
1877,742.1875,1105.46875
1884,742.1875,1109.375
1887,738.28125,1109.375
1889,730.46875,1109.375
1890,734.375,1109.375
1894,730.46875,1113.28125
1900,730.46875,1113.28125
1901,726.5625,1109.375
1906,726.5625,1113.28125
1908,714.84375,1109.375
1910,707.03125,1101.5625
1914,722.65625,1113.28125
1921,718.75,1113.28125
1925,703.125,1113.28125
1928,699.21875,1125.0
1931,757.8125,1195.3125
1935,757.8125,1234.375
1937,707.03125,1152.34375
1938,875.0,1500.0
1943,777.34375,1101.5625
1944,781.25,1109.375
1949,777.34375,1078.125
1956,765.625,1085.9375
1976,714.84375,1089.84375
1978,710.9375,1089.84375
1981,707.03125,1089.84375
1984,703.125,1085.9375
1987,703.125,1078.125
1989,699.21875,1078.125
1990,699.21875,1082.03125
1993,695.3125,1082.03125
1995,691.40625,1085.9375
1996,691.40625,1089.84375
1997,691.40625,1089.84375
2000,691.40625,1093.75
2003,695.3125,1093.75
2010,695.3125,1101.5625
2015,699.21875,1113.28125
2017,703.125,1113.28125
2018,699.21875,1117.1875
2019,699.21875,1121.09375
2021,695.3125,1121.09375
2022,695.3125,1121.09375
2025,699.21875,1121.09375
2031,695.3125,1117.1875
2039,695.3125,1113.28125
2040,699.21875,1109.375
2047,687.5,1105.46875
2052,695.3125,1132.8125
2058,746.09375,1160.15625
2062,734.375,1167.96875
2063,726.5625,1183.59375
2064,882.8125,1230.46875
2068,832.03125,1296.875
2076,738.28125,1160.15625
2080,800.78125,1187.5
2088,710.9375,1132.8125
2089,718.75,1140.625
2091,714.84375,1144.53125
2095,718.75,1132.8125
2097,710.9375,1128.90625
2098,710.9375,1128.90625
2103,699.21875,1128.90625
2108,699.21875,1117.1875
2114,687.5,1113.28125
2119,460.9375,996.09375
2120,691.40625,1109.375
2122,691.40625,1109.375
2124,691.40625,1109.375
2125,695.3125,1105.46875
2126,695.3125,1109.375
2127,695.3125,1113.28125
2130,191.40625,1015.625
2131,703.125,1113.28125
2132,695.3125,1117.1875
2134,691.40625,1113.28125
2137,179.6875,921.875
2139,699.21875,1109.375
2140,699.21875,1109.375
2141,707.03125,1113.28125
2144,695.3125,1117.1875
2145,691.40625,1117.1875
2147,683.59375,1113.28125
2150,496.09375,1171.875
2152,851.5625,1179.6875
2153,691.40625,1109.375
2155,695.3125,1117.1875
2156,703.125,1125.0
2160,386.71875,777.34375
